function,time,time2,Good_J,Good_NJ,Bad_J,Bad_NJ,Nat_J,Nat_NJ
__init__==75==/home/seasun/jit_test/application/saleor/saleor/userprofile/i18n.py,0.028,0.024,0,0,1,1,0,2
__get__==31==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/fields.py,0.028,0.038,0,0,1,2,0,1
on_close==206==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httpserver.py,0.028,0.005,1,2,0,0,0,1
__init__==46==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py,0.028,0.004,1,3,0,0,0,0
handle_stream==186==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httpserver.py,0.028,0.074,0,0,0,3,0,1
reset_queries==51==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/__init__.py,0.028,0.082,0,0,1,3,0,0
_values==677==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.028,0.027,0,1,0,1,1,1
getquoted==103==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py,0.028,0.022,0,1,0,1,0,2
get_site_settings_uncached==35==/home/seasun/jit_test/application/saleor/saleor/site/utils.py,0.028,0.023,1,0,0,0,1,2
__exit__==187==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/transaction.py,0.028,0.024,0,0,1,0,0,3
__init__==67==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/base_user.py,0.027,0.029,1,0,1,0,0,2
run_validators==537==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.027,0.036,0,0,0,2,1,1
__iter__==137==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py,0.027,0.041,1,1,0,1,0,1
cart_counter==5==/home/seasun/jit_test/application/saleor/saleor/cart/context_processors.py,0.027,0.039,0,0,1,1,0,2
getmro==339==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/inspect.py,0.027,0.024,1,0,1,0,0,2
utcfromtimestamp==1470==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.027,0.031,1,2,0,0,0,1
pop==11==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/type_info.py,0.027,0.056,1,0,2,1,0,0
<genexpr>==150==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py,0.027,0.008,1,2,0,0,1,0
_add_local_translations==179==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.027,0.025,0,1,0,1,0,2
_set==66==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/locmem.py,0.027,0.015,0,3,0,0,1,0
load_backend==20==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/__init__.py,0.027,0.012,0,1,0,2,1,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/cssutils/_fetch.py,0.027,0.024,0,3,0,0,0,1
make_context==255==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.027,0.021,0,0,1,1,0,2
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/cssselect/__init__.py,0.026,0.020,0,1,0,1,0,2
__init__==270==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/models.py,0.026,0.023,0,0,1,1,0,2
_find_conflicts_within_selection_set==126==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/overlapping_fields_can_be_merged.py,0.026,0.032,1,0,0,0,0,3
<genexpr>==248==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/cache.py,0.026,0.031,0,0,2,0,2,0
javascript_catalog==283==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py,0.026,0.014,0,2,0,1,0,1
_format_chunk==404==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py,0.026,0.036,1,1,1,1,0,0
<setcomp>==113==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/i18naddress/__init__.py,0.026,0.012,0,1,1,1,0,1
__iter__==120==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/response.py,0.026,0.008,0,1,0,2,1,0
do_types_conflict==479==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/overlapping_fields_can_be_merged.py,0.026,0.002,1,2,0,0,0,1
clear_ordering==1671==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.026,0.028,0,0,2,0,0,2
get_app_config==140==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/apps/registry.py,0.026,0.034,0,0,2,2,0,0
products_visible_to_user==18==/home/seasun/jit_test/application/saleor/saleor/product/utils.py,0.026,0.035,0,0,1,1,0,2
__len__==143==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.026,0.014,1,1,0,1,0,1
__init__==1033==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.026,0.032,0,0,0,1,0,3
__getitem__==143==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/utils.py,0.026,0.006,0,3,1,0,0,0
build_inlinepatterns==59==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/inlinepatterns.py,0.025,0.035,0,3,0,1,0,0
cookie_date==109==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/http.py,0.025,0.062,0,1,0,1,1,1
get_validation_rules==106==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/i18naddress/__init__.py,0.025,0.111,0,0,1,2,0,1
<lambda>==403==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.025,0.030,2,1,0,0,0,1
render==733==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py,0.025,0.020,0,0,1,0,0,3
func==355==/home/seasun/jit_test/application/saleor/saleor/checkout/core.py,0.025,0.031,0,0,0,1,0,3
get_current_locale==25==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babeldjango/middleware.py,0.025,0.085,1,0,1,2,0,0
__init__==28==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/context_processors.py,0.025,0.005,2,2,0,0,0,0
clear_select_fields==1593==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.025,0.001,1,3,0,0,0,0
get_language_from_request==205==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/__init__.py,0.025,0.095,0,0,1,3,0,0
func==15==/home/seasun/jit_test/application/saleor/saleor/checkout/views/discount.py,0.025,0.021,0,0,0,1,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/postgres/signals.py,0.025,0.005,0,3,0,0,0,1
partition==197==/home/seasun/jit_test/application/saleor/saleor/cart/models.py,0.025,0.014,0,1,1,0,1,1
_compat_to_bytes==48==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/ipaddress.py,0.025,0.033,1,0,0,3,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/postgres/apps.py,0.025,0.018,0,2,0,0,0,2
_verify_size==148==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/decoder.py,0.024,0.006,2,2,0,0,0,0
_format_number==6166==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.024,0.005,0,4,0,0,0,0
first==413==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.024,0.081,0,0,1,1,1,1
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/requests_oauthlib/oauth1_auth.py,0.024,0.024,0,1,0,0,0,3
compile==567==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_compile.py,0.024,0.041,0,0,0,4,0,0
body==260==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py,0.024,0.020,0,2,0,0,1,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/test/__init__.py,0.024,0.024,0,0,0,1,0,3
__init__==70==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py,0.024,0.036,0,0,0,1,1,2
__init__==124==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py,0.024,0.009,0,2,1,0,0,1
<lambda>==106==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py,0.024,0.004,1,2,0,0,1,0
filter==290==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/re.py,0.024,0.034,1,0,2,1,0,0
is_signed==3041==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.024,0.019,1,0,0,0,1,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/__init__.py,0.024,0.022,0,2,0,1,0,1
max_in_list_size==237==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py,0.024,0.023,1,0,1,0,1,1
do_with==1408==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.024,0.018,0,0,1,1,0,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py,0.024,0.030,0,1,0,2,0,1
__init__==102==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py,0.024,0.030,1,0,0,1,1,1
_BaseCookie__set==46==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/cookie.py,0.024,0.037,0,0,0,1,1,2
activate==231==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.023,0.046,0,0,1,3,0,0
render==53==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.023,0.040,1,0,1,1,0,1
__init__==101==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.023,0.057,0,0,2,2,0,0
__len__==224==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py,0.023,0.058,0,0,2,1,0,1
__set__==206==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/fields.py,0.023,0.022,1,0,1,0,0,2
commit==236==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py,0.023,0.015,0,2,1,0,0,1
restore_widget_attrs==304==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.023,0.025,0,0,1,2,0,1
price_range==6==/home/seasun/jit_test/application/saleor/saleor/product/templatetags/price_ranges.py,0.023,0.008,1,3,0,0,0,0
build_absolute_uri==45==/home/seasun/jit_test/application/saleor/saleor/core/utils/__init__.py,0.023,0.020,1,0,0,0,1,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/backends/open_id.py,0.023,0.023,0,0,0,1,0,3
_match_number==484==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.023,0.022,0,0,1,1,1,1
get_cache_name==720==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.023,0.019,0,0,1,0,1,2
set_source_expressions==875==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.023,0.020,1,0,0,0,1,2
get_first_image==288==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.023,0.024,0,2,0,1,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/__init__.py,0.023,0.007,0,2,0,1,0,1
get_currency_for_country==70==/home/seasun/jit_test/application/saleor/saleor/core/utils/__init__.py,0.023,0.054,0,0,1,3,0,0
backends==30==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_django/context_processors.py,0.023,0.019,1,0,1,0,0,2
_read_from_buffer==770==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.023,0.048,0,0,1,2,0,1
get_language_bidi==272==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.023,0.023,1,1,0,1,0,1
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.023,0.027,0,0,0,3,0,1
resolve_gross_localized==228==/home/seasun/jit_test/application/saleor/saleor/graphql/api.py,0.023,0.044,0,0,1,3,0,0
_get_session_key==180==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py,0.023,0.060,0,0,2,1,0,1
_get_unique_checks==1027==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py,0.023,0.018,0,0,1,1,0,2
set_autocommit==368==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py,0.023,0.063,1,0,0,2,0,1
get_parent_type==145==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/validation.py,0.023,0.006,3,0,1,0,0,0
__eq__==57==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.022,0.016,3,0,0,0,1,0
to_python==1357==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.022,0.006,2,1,0,0,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/store.py,0.022,0.022,0,0,0,0,0,4
all==88==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/utils.py,0.022,0.041,0,0,1,2,0,1
default==181==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py,0.022,0.014,1,2,1,0,0,0
_commit==741==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.022,0.015,0,2,0,0,0,2
_format_time==184==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.022,0.011,2,2,0,0,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py,0.022,0.019,0,0,0,0,0,4
add_handler==725==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/ioloop.py,0.022,0.013,1,1,0,1,0,1
get_size_class==71==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.022,0.005,1,3,0,0,0,0
search_tree_size==211==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/reader.py,0.022,0.021,0,1,0,1,1,1
get_source_expressions==878==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.022,0.028,0,0,1,0,1,2
__hash__==161==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.022,0.005,3,1,0,0,0,0
_base_manager==434==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py,0.022,0.016,0,0,0,0,2,2
to_locale==201==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/__init__.py,0.021,0.015,0,0,1,0,1,2
func==211==/home/seasun/jit_test/application/saleor/saleor/cart/utils.py,0.021,0.019,0,0,0,1,0,3
get_option==39==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/__init__.py,0.021,0.016,0,0,0,1,1,2
__contains__==268==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/__init__.py,0.021,0.021,0,0,1,1,0,2
put==250==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/pickle.py,0.021,0.014,1,1,0,0,1,1
_set_autocommit==215==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/base.py,0.021,0.019,0,0,1,1,0,2
render==36==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.021,0.080,1,0,1,2,0,0
_get_or_create_session_key==168==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py,0.021,0.043,0,0,0,2,2,0
_unquote==330==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/Cookie.py,0.021,0.039,0,0,1,2,0,1
lazy==48==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py,0.021,0.019,0,0,0,1,0,3
get==121==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py,0.021,0.043,0,0,0,2,2,0
raw_decode==369==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/decoder.py,0.021,0.017,0,0,0,0,2,2
<module>==1==/home/seasun/jit_test/application/saleor/saleor/core/analytics.py,0.021,0.025,0,0,0,0,0,4
full_clean==356==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py,0.021,0.038,0,0,1,2,0,1
label_from_instance==58==/home/seasun/jit_test/application/saleor/saleor/checkout/forms.py,0.021,0.016,0,0,0,1,0,3
__init__==214==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py,0.021,0.004,1,1,0,0,1,1
getquoted==459==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/extras.py,0.021,0.020,0,1,0,1,0,2
next_char==205==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/regex_helper.py,0.021,0.005,3,0,1,0,0,0
enter_Document==13==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/lone_anonymous_operation.py,0.021,0.001,2,2,0,0,0,0
isoformat==1606==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.021,0.048,0,0,0,2,1,1
get_internal_type==1834==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.021,0.058,2,0,0,1,0,1
clean==584==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.021,0.019,0,0,0,0,1,3
__init__==311==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/blockprocessors.py,0.021,0.002,0,3,0,0,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py,0.021,0.017,0,0,0,0,0,4
writer==84==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py,0.021,0.037,1,0,1,1,0,1
model_to_dict==75==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/models.py,0.021,0.017,0,0,1,0,0,3
auth==49==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/context_processors.py,0.021,0.016,1,0,0,0,1,2
select_template==28==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader.py,0.020,0.015,0,0,1,1,0,2
<lambda>==274==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/socket.py,0.020,0.032,1,0,1,1,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_django/__init__.py,0.020,0.022,0,0,0,0,0,4
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene/relay/node.py,0.020,0.021,0,0,0,0,0,4
authenticate==12==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/backends.py,0.020,0.001,0,3,0,0,0,1
products_with_availability==56==/home/seasun/jit_test/application/saleor/saleor/product/utils.py,0.020,0.018,0,0,0,1,1,2
hexdigest==119==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/hmac.py,0.020,0.013,0,1,0,0,1,2
wrap_widget==431==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.020,0.021,1,0,0,0,0,3
test==483==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/blockprocessors.py,0.020,0.001,1,2,0,1,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/lxml/cssselect.py,0.020,0.000,0,1,0,1,0,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices_openexchangerates/models.py,0.020,0.000,0,3,0,0,0,1
__init__==46==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py,0.020,0.013,0,1,1,1,0,1
process_response==106==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/common.py,0.020,0.016,0,0,1,0,1,2
process_request==11==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/middleware.py,0.020,0.044,1,0,0,2,0,1
wrapped==68==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/managers.py,0.020,0.018,1,0,0,1,1,1
__cmp__==200==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/uuid.py,0.020,0.017,0,0,1,0,1,2
_on_write_complete==469==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py,0.020,0.031,1,0,0,1,1,1
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/util.py,0.020,0.018,0,0,0,0,0,4
coerce_str==80==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/scalars.py,0.019,0.003,2,1,0,0,1,0
get_model_class==20==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/db.py,0.019,0.017,0,0,1,0,1,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_django/storage.py,0.019,0.011,0,4,0,0,0,0
post_process_image_key==69==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/utils.py,0.019,0.022,1,0,0,1,1,1
close==248==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/socket.py,0.019,0.016,1,0,0,0,0,3
get_partition==132==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py,0.019,0.011,0,1,1,1,0,1
<lambda>==94==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py,0.019,0.022,1,1,0,0,1,1
do_types_overlap==45==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/type_comparators.py,0.019,0.001,1,3,0,0,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py,0.019,0.003,0,2,0,2,0,0
__init__==92==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.019,0.016,0,0,1,0,1,2
